temperature,ph,dissolvedOxygen,ammonia,status_label,growth_index
22.0756,5.59507,18.01074,0.065494,Medium,94.5
30.68569,7.25058,23.4224,0.087097,Medium,94.5
22.53974,6.06241,20.3704,0.071057,Medium,94.5
26.85482,7.44068,4.76866,0.142962,Low,88.00000000000001
32.62961,6.866,7.18091,0.062837,Medium,94.5
37.56381,4.50491,13.01949,0.075755,Medium,94.5
39.24567,5.75994,15.40361,0.045642,Low,94.5
16.53625,4.74828,20.81274,0.090945,Medium,94.5
28.80903,6.3055,4.90881,0.145235,Medium,72.0
28.45561,4.66879,22.3254,0.103882,Medium,94.5
24.37399,4.64709,6.28522,0.046977,Low,115.50000000000001
27.55815,6.46128,16.70591,0.106035,Medium,115.50000000000001
42.88279,7.25195,19.34233,0.083315,Medium,94.5
20.7701,5.072,7.00769,0.125232,Medium,94.5
30.70782,6.45409,19.08445,0.112568,Medium,94.5
21.8043,4.63982,16.77822,0.102316,Medium,94.5
29.84298,4.6757,20.54145,0.123026,Medium,94.5
23.06259,6.77728,4.04818,0.08466,Low,72.0
26.71664,6.31746,12.40778,0.12779,Medium,115.50000000000001
17.72887,5.64345,5.60606,0.049108,Low,94.5
40.17842,4.96591,8.34532,0.119026,Medium,94.5
31.92841,4.79672,4.21274,0.131451,Medium,72.0
18.96222,7.1353,24.78077,0.085603,Low,94.5
36.63062,4.92806,21.74729,0.146952,Medium,94.5
44.65853,6.88125,16.97899,0.12155,Medium,94.5
23.10011,4.84972,14.80746,0.123532,Medium,94.5
20.44717,6.51166,10.06095,0.117029,Low,94.5
15.76326,4.56596,16.75331,0.114909,Medium,94.5
32.0697,6.97988,12.9147,0.139766,Medium,94.5
24.04918,6.02448,16.03541,0.072337,Medium,115.50000000000001
22.42765,6.78799,25.23624,0.117462,Low,94.5
24.66031,5.05944,13.62602,0.085269,Medium,115.50000000000001
32.72889,4.99034,9.55978,0.065836,Medium,94.5
29.82971,5.16987,14.80972,0.130455,Medium,94.5
24.10363,7.40579,15.52763,0.050099,Low,115.50000000000001
26.18555,4.96231,17.42574,0.12164,Medium,115.50000000000001
23.46521,5.78036,23.20172,0.063597,Medium,94.5
39.90722,7.47228,23.83298,0.071828,Medium,94.5
40.48997,7.05649,23.69131,0.065136,Medium,94.5
42.41972,6.21727,6.69856,0.12021,Medium,94.5
15.17227,5.39805,17.73382,0.072663,Medium,94.5
34.05262,5.46311,8.0765,0.121911,Medium,94.5
17.57481,6.52854,10.95588,0.091501,Low,94.5
28.74813,6.10074,4.99578,0.10765,Medium,72.0
23.15606,4.52193,6.72347,0.107577,Medium,94.5
44.19544,6.31717,20.888,0.145534,Medium,94.5
40.10139,5.13092,3.89783,0.117236,High,72.0
18.56442,7.34997,24.66984,0.13764,Low,94.5
26.52459,7.4518,23.52072,0.132331,Low,115.50000000000001
17.19228,7.39135,3.55258,0.07738,High,72.0
35.05552,5.19359,11.48704,0.094112,Medium,94.5
32.6611,6.62041,16.74418,0.046086,Low,94.5
39.66311,4.94532,17.73796,0.085342,Medium,94.5
36.29148,4.52586,23.97822,0.088251,Medium,94.5
20.58348,5.59858,12.78552,0.088876,Medium,94.5
20.94073,5.78501,8.88791,0.095653,Medium,94.5
39.51704,4.90114,18.5943,0.097245,Medium,94.5
24.9983,6.32112,12.48022,0.110331,Medium,115.50000000000001
33.40845,5.38802,19.31111,0.093988,Medium,94.5
31.15234,4.89412,7.80587,0.091427,Medium,94.5
41.1535,7.48147,9.1226,0.137498,Medium,94.5
34.11051,4.64538,6.89589,0.12572,Medium,94.5
17.64527,5.72861,21.94378,0.090363,Medium,94.5
20.53705,6.75537,20.94251,0.11038,Low,94.5
37.30431,7.11337,24.1326,0.144157,Medium,94.5
29.86003,4.54883,25.46235,0.096719,Medium,94.5
14.56528,5.56639,15.37901,0.085548,Medium,94.5
41.39325,4.78682,15.45454,0.050208,Medium,94.5
31.12561,6.84734,14.21133,0.129762,Medium,94.5
40.93797,6.56427,21.46865,0.075604,Medium,94.5
21.28398,5.81073,15.90144,0.135684,Medium,94.5
44.87651,7.24476,18.37183,0.124813,Medium,94.5
27.18971,6.45956,11.6498,0.106198,Medium,115.50000000000001
39.82883,7.01391,23.32872,0.068239,Medium,94.5
14.70059,5.61107,20.73936,0.063439,Medium,94.5
26.05972,5.77382,22.85005,0.139003,Medium,115.50000000000001
14.50038,6.79276,20.25676,0.072363,Low,94.5
40.18158,6.13635,20.10739,0.063993,Medium,94.5
45.29285,7.42633,7.57829,0.111735,Medium,94.5
22.80726,6.03749,19.4881,0.106268,Medium,94.5
19.12617,4.69431,19.93422,0.087674,Medium,94.5
18.47372,6.8656,20.59985,0.102209,Low,94.5
41.22824,7.46151,11.70348,0.117413,Medium,94.5
32.54635,5.99299,5.99284,0.078982,Medium,94.5
21.90726,7.10805,19.16746,0.120857,Low,94.5
38.17467,5.08399,11.67216,0.081878,Medium,94.5
21.83992,6.17778,24.65946,0.131104,Medium,94.5
20.94483,5.37291,10.94875,0.048406,Low,94.5
23.14692,6.50175,16.50681,0.147658,Low,94.5
14.83648,6.08668,24.73061,0.072212,Medium,94.5
25.97184,6.71573,12.54988,0.082811,Low,115.50000000000001
19.79595,6.85722,16.76896,0.060785,Low,94.5
41.05839,4.82745,7.29281,0.147831,Medium,94.5
15.56762,5.93224,6.03876,0.053362,Medium,94.5
25.49095,7.01894,19.54914,0.149373,Low,115.50000000000001
42.20719,6.13234,24.93007,0.049199,Low,94.5
26.21422,5.29125,24.52835,0.049988,Low,115.50000000000001
43.55151,5.08012,20.60088,0.097253,Medium,94.5
33.22812,6.09101,22.47034,0.107895,Medium,94.5
15.67403,4.53765,6.66949,0.134503,Medium,94.5
22.59105,4.77322,18.22056,0.122399,Medium,94.5
22.00328,6.08202,21.25765,0.122939,Medium,94.5
29.08566,6.88229,23.57549,0.131977,Low,94.5
19.6256,4.50012,16.15569,0.078488,Medium,94.5
41.82959,6.1197,16.32413,0.109391,Medium,94.5
25.35155,6.47576,7.52537,0.072932,Medium,115.50000000000001
23.44273,5.7831,10.88973,0.079897,Medium,94.5
30.01652,6.83955,10.86397,0.066129,Medium,94.5
40.22124,7.15556,14.233,0.096382,Medium,94.5
16.12778,4.86844,20.99968,0.074471,Medium,94.5
33.97756,5.74494,14.78864,0.120414,Medium,94.5
28.83428,5.06816,6.66449,0.095524,Medium,94.5
23.25446,7.41417,11.88434,0.084379,Low,94.5
18.60723,4.98696,14.25571,0.139434,Medium,94.5
28.40443,6.87302,7.27083,0.083331,Low,94.5
26.29221,5.6779,23.58255,0.058462,Medium,115.50000000000001
32.34793,5.51387,18.85794,0.142024,Medium,94.5
35.00364,4.6421,14.63004,0.060011,Medium,94.5
36.31761,6.36198,7.55426,0.136179,Medium,94.5
29.3594,6.02532,22.72305,0.124098,Medium,94.5
39.71268,7.29477,19.7904,0.098055,Medium,94.5
43.43956,4.98793,20.16518,0.082534,Medium,94.5
41.82623,6.88792,14.67199,0.061375,Medium,94.5
29.30726,6.05212,16.70848,0.078574,Medium,94.5
18.9361,5.78893,19.54665,0.118718,Medium,94.5
40.49863,5.72461,12.51463,0.117937,Medium,94.5
28.85921,6.24822,9.0648,0.053078,Medium,94.5
37.47731,7.35395,9.51298,0.060685,Medium,94.5
28.60327,7.26887,16.9012,0.085741,Low,94.5
27.43882,6.80494,10.67241,0.07202,Low,115.50000000000001
27.05862,5.81491,13.53035,0.083081,Medium,115.50000000000001
23.94291,5.47094,16.79082,0.101959,Medium,94.5
15.02083,4.9359,16.19543,0.120011,Medium,94.5
21.63709,5.42194,8.88523,0.074017,Medium,94.5
26.94821,4.77898,19.69871,0.080384,Medium,115.50000000000001
42.195,5.16725,10.28637,0.124788,Medium,94.5
44.83121,7.44061,21.11339,0.125484,Medium,94.5
40.41191,7.38209,3.60437,0.079911,High,72.0
44.96717,6.69915,17.28573,0.052777,Medium,94.5
15.27686,6.81168,5.60461,0.069118,Low,94.5
39.25592,5.06118,4.85493,0.063561,Medium,72.0
43.60478,7.21083,16.87986,0.087577,Medium,94.5
18.88887,5.14646,15.77721,0.093706,Medium,94.5
44.20904,5.66379,23.49521,0.123153,Medium,94.5
36.67805,7.01842,9.6435,0.102035,Medium,94.5
24.32589,5.92903,15.45647,0.086616,Medium,115.50000000000001
33.52003,5.47612,6.57811,0.072641,Medium,94.5
24.33228,4.97658,21.44052,0.082073,Medium,115.50000000000001
25.23194,5.63208,9.99665,0.089758,Medium,115.50000000000001
23.56577,5.8804,14.66016,0.133108,Medium,94.5
20.24724,5.63981,24.82302,0.051355,Medium,94.5
36.09844,6.73292,17.01677,0.146125,Medium,94.5
37.64251,4.56888,3.91071,0.066019,High,72.0
19.91509,5.96299,8.22454,0.124479,Medium,94.5
28.05411,5.37752,25.16749,0.119328,Medium,94.5
24.68285,6.95828,5.16486,0.11035,Low,88.00000000000001
41.61492,5.97391,18.79763,0.131579,Medium,94.5
39.55675,5.41578,12.40014,0.123555,Medium,94.5
18.82892,6.45081,13.89434,0.065167,Medium,94.5
45.19486,5.56853,19.71055,0.108326,Medium,94.5
45.48193,6.72721,22.43871,0.116959,Medium,94.5
24.03019,7.12322,7.35431,0.046557,Low,115.50000000000001
23.47424,7.21763,7.49581,0.052991,Low,94.5
26.98412,5.7631,5.32169,0.130648,Medium,88.00000000000001
45.35924,4.55382,10.54249,0.112244,Medium,94.5
29.15854,5.80475,12.04504,0.072721,Medium,94.5
16.95496,7.48937,18.62685,0.099523,Low,94.5
30.17068,7.37726,14.62796,0.109167,Medium,94.5
38.60389,4.99164,14.617,0.132438,Medium,94.5
26.13437,5.84049,20.16639,0.122824,Medium,115.50000000000001
14.80031,5.40788,7.56543,0.111713,Medium,94.5
35.64448,5.02465,11.49301,0.124989,Medium,94.5
27.50876,6.92798,10.46402,0.04632,Low,115.50000000000001
25.04179,5.26522,9.97088,0.071081,Medium,115.50000000000001
22.30649,5.11414,20.71783,0.070981,Medium,94.5
15.6905,5.42027,17.30257,0.119375,Medium,94.5
25.49922,4.87536,5.18347,0.050564,Medium,88.00000000000001
15.92122,5.92592,12.94316,0.101552,Medium,94.5
33.31805,6.72105,11.22112,0.130731,Medium,94.5
38.87824,5.49109,20.43992,0.142186,Medium,94.5
37.94281,4.50259,24.29425,0.117108,Medium,94.5
19.61932,5.69096,21.982,0.117613,Medium,94.5
36.98895,7.02384,11.17157,0.046233,Low,94.5
37.58206,4.82276,23.67172,0.144901,Medium,94.5
31.74075,7.43559,21.95093,0.083211,Medium,94.5
27.07762,4.64313,18.95952,0.120807,Medium,115.50000000000001
25.736,6.6131,4.50639,0.115062,Low,88.00000000000001
14.95644,6.68765,23.0966,0.14239,Low,94.5
14.66069,5.52309,25.43918,0.097997,Medium,94.5
41.56973,6.47471,4.93878,0.086058,Medium,72.0
39.553,7.2294,4.37039,0.145304,Medium,72.0
21.72867,5.08776,12.23523,0.129731,Medium,94.5
22.85702,6.59318,5.04119,0.099171,Low,72.0
43.68963,5.48569,17.2629,0.077144,Medium,94.5
39.08805,6.51221,12.79379,0.119898,Medium,94.5
16.95853,6.42568,10.05739,0.069665,Medium,94.5
37.04965,4.86921,15.73249,0.070534,Medium,94.5
42.16609,4.89025,21.22507,0.13766,Medium,94.5
41.42472,5.08877,4.84615,0.126887,Medium,72.0
25.67808,6.16495,5.83146,0.141125,Medium,115.50000000000001
16.11113,5.64661,4.56814,0.045422,Low,72.0
27.83753,7.22892,16.18184,0.08907,Low,115.50000000000001
39.44705,6.78593,24.41881,0.112602,Medium,94.5
22.46781,7.28931,8.72407,0.133329,Low,94.5
18.41491,5.82455,10.87835,0.07325,Medium,94.5
23.1536,4.51278,7.31528,0.094507,Medium,94.5
27.82454,5.73143,4.39873,0.065267,Medium,88.00000000000001
26.86068,6.93734,20.38956,0.136572,Low,115.50000000000001
30.99606,5.40087,23.79984,0.081431,Medium,94.5
30.8392,6.73575,6.34854,0.047227,Low,94.5
41.71445,7.11885,6.18661,0.073731,Medium,94.5
36.17661,5.78526,17.16359,0.074345,Medium,94.5
39.48667,5.2952,14.77357,0.095995,Medium,94.5
19.8677,5.88533,11.70507,0.148325,Medium,94.5
22.3052,7.36436,14.59594,0.126206,Low,94.5
43.14516,5.12378,15.34468,0.086833,Medium,94.5
40.386,6.21278,19.6765,0.092473,Medium,94.5
42.24897,7.28644,24.51455,0.146706,Medium,94.5
19.34453,5.88763,19.40673,0.071391,Medium,94.5
34.81103,5.87157,6.44559,0.106515,Medium,94.5
15.14797,6.70684,14.70153,0.055927,Low,94.5
38.96872,6.11329,8.96956,0.101784,Medium,94.5
35.09295,6.49946,14.67158,0.127312,Medium,94.5
31.34706,5.39384,7.19721,0.145436,Medium,94.5
16.04106,5.06705,15.14792,0.08833,Medium,94.5
19.48316,5.16225,3.77631,0.052235,High,72.0
37.12262,5.80963,4.18824,0.100225,Medium,72.0
25.14506,5.35869,9.98459,0.108025,Medium,115.50000000000001
19.11413,6.20228,12.75082,0.123014,Medium,94.5
38.71789,5.76185,17.9445,0.135493,Medium,94.5
41.47532,5.41631,4.72484,0.129264,Medium,72.0
18.69745,6.99908,18.90832,0.057956,Low,94.5
23.02668,4.63036,3.99294,0.057973,High,72.0
27.92658,7.2264,13.05516,0.127356,Low,115.50000000000001
34.3523,5.05767,9.29933,0.139295,Medium,94.5
35.93022,4.99444,20.15932,0.073914,Medium,94.5
37.51303,5.66274,8.01228,0.107622,Medium,94.5
26.18826,6.86594,17.75242,0.121363,Low,115.50000000000001
23.45259,7.42122,15.52144,0.087765,Low,94.5
23.2099,5.22286,8.68849,0.08853,Medium,94.5
23.61514,7.1984,7.31447,0.111308,Low,94.5
31.38138,5.73292,20.80005,0.071654,Medium,94.5
17.56322,5.78186,3.84011,0.066467,High,72.0
35.89032,4.82326,17.66348,0.137085,Medium,94.5
26.85454,4.82972,9.10587,0.13347,Medium,115.50000000000001
30.81157,5.93645,15.53692,0.079421,Medium,94.5
26.09706,6.76188,4.02287,0.132766,Low,88.00000000000001
34.10917,5.80866,13.2171,0.14761,Medium,94.5
25.15777,5.70667,18.21952,0.140837,Medium,115.50000000000001
22.07928,6.85218,18.0439,0.119604,Low,94.5
21.3112,5.28304,16.1382,0.057649,Medium,94.5
20.64881,6.06378,6.4732,0.115325,Medium,94.5
34.9113,5.53587,21.36185,0.067725,Medium,94.5
43.76109,5.92287,24.76982,0.13028,Medium,94.5
20.15273,4.95961,21.309,0.145133,Medium,94.5
36.9467,4.80979,4.44201,0.10843,Medium,72.0
18.57224,6.49987,21.90963,0.115706,Medium,94.5
24.76871,5.30694,9.3371,0.105835,Medium,115.50000000000001
19.4286,5.59965,22.86928,0.0563,Medium,94.5
40.81687,4.84776,5.58323,0.047836,Low,94.5
14.8349,5.20038,8.39811,0.090273,Medium,94.5
42.65103,5.79443,20.72009,0.132296,Medium,94.5
23.61041,5.03694,10.52415,0.049931,Low,94.5
32.36678,5.09166,4.2679,0.115132,Medium,72.0
15.77567,5.30992,12.55311,0.121595,Medium,94.5
25.60041,6.7503,15.1251,0.112027,Low,115.50000000000001
32.41397,4.54586,19.40296,0.116605,Medium,94.5
15.33326,4.83823,22.84779,0.091487,Medium,94.5
30.44554,5.19173,24.6923,0.149887,Medium,94.5
38.97849,4.91562,21.69299,0.09066,Medium,94.5
40.45868,6.51367,14.34135,0.140675,Medium,94.5
16.62692,7.43265,15.63231,0.075269,Low,94.5
21.24747,6.2874,20.42198,0.132682,Medium,94.5
31.72646,6.34527,13.45555,0.129797,Medium,94.5
17.22069,5.90014,4.13695,0.051474,Medium,72.0
21.48441,6.42636,13.19513,0.100514,Medium,94.5
22.59792,6.53507,16.85703,0.101551,Low,94.5
30.6825,7.40441,23.70272,0.14231,Medium,94.5
21.3248,5.5889,7.11242,0.120295,Medium,94.5
35.4562,5.74773,18.68689,0.109656,Medium,94.5
15.91946,5.63796,6.25537,0.073086,Medium,94.5
15.597,6.62254,17.71369,0.119638,Low,94.5
37.2416,4.76893,3.69165,0.110872,High,72.0
44.37298,5.70554,23.28927,0.112688,Medium,94.5
37.62719,5.14488,24.47045,0.054702,Medium,94.5
22.79828,4.91596,13.80144,0.125737,Medium,94.5
44.40597,7.378,22.50995,0.097633,Medium,94.5
31.63249,6.15889,11.02779,0.072768,Medium,94.5
24.19037,6.49898,21.98366,0.075627,Medium,115.50000000000001
38.77226,6.32095,15.5808,0.139239,Medium,94.5
30.53608,5.41857,12.15378,0.091404,Medium,94.5
37.63136,5.67214,16.35002,0.122814,Medium,94.5
32.10698,5.491,9.75801,0.121079,Medium,94.5
37.66595,6.4715,25.01721,0.087986,Medium,94.5
40.98781,4.94414,10.79337,0.149004,Medium,94.5
42.09805,6.86773,17.47662,0.120668,Medium,94.5
38.44441,5.31474,17.90613,0.136742,Medium,94.5
19.67086,6.38072,21.06205,0.093191,Medium,94.5
36.02505,4.61841,6.94013,0.118203,Medium,94.5
23.82395,5.65076,23.4066,0.137278,Medium,94.5
17.83744,7.42048,6.51622,0.06821,Low,94.5
42.92574,6.04075,19.21753,0.104666,Medium,94.5
31.24258,5.28966,16.29023,0.128018,Medium,94.5
20.90185,6.72413,17.01167,0.070531,Low,94.5
39.67566,6.06799,5.1144,0.1024,Medium,72.0
15.04553,4.63356,18.96769,0.141962,Medium,94.5
25.61244,5.17264,4.76527,0.07777,Medium,88.00000000000001
28.51956,6.57999,24.75289,0.117293,Low,94.5
35.67418,5.22538,20.80653,0.098034,Medium,94.5
14.75677,4.94477,21.96122,0.130118,Medium,94.5
15.87252,5.47502,5.04808,0.084515,Medium,72.0
38.50532,5.69409,18.26518,0.076416,Medium,94.5
34.07644,6.56917,6.48517,0.119236,Medium,94.5
35.58567,6.32668,21.08927,0.117714,Medium,94.5
43.27965,7.43369,17.76484,0.142284,Medium,94.5
18.6038,4.70791,24.78525,0.110744,Medium,94.5
19.40582,4.68949,21.97021,0.140266,Medium,94.5
18.66193,4.84866,11.49653,0.146714,Medium,94.5
21.36281,5.38639,20.00456,0.082996,Medium,94.5
35.70471,6.91324,11.50847,0.126289,Medium,94.5
35.94479,6.9812,15.47523,0.13999,Medium,94.5
16.44854,6.8447,4.46229,0.075264,Low,72.0
44.07283,7.07893,7.32786,0.080497,Medium,94.5
19.82489,5.10044,22.63916,0.106708,Medium,94.5
35.75663,5.25174,16.54422,0.114637,Medium,94.5
30.09525,7.3891,18.98215,0.147672,Medium,94.5
31.22222,4.67132,17.03438,0.067316,Medium,94.5
23.02538,5.49535,4.31061,0.072896,Medium,72.0
42.39426,4.99651,7.55066,0.1116,Medium,94.5
40.3611,5.2077,22.843,0.091884,Medium,94.5
24.12701,4.78262,13.30306,0.13499,Medium,115.50000000000001
18.93389,6.20077,7.10929,0.139733,Medium,94.5
19.43126,5.79394,21.00275,0.049633,Low,94.5
38.09817,6.73634,15.10946,0.048185,Low,94.5
25.62406,4.9902,15.6433,0.080452,Medium,115.50000000000001
42.9572,6.1961,21.68578,0.110569,Medium,94.5
36.85788,6.08786,11.84936,0.092139,Medium,94.5
42.20861,6.83244,7.20013,0.078838,Medium,94.5
27.88582,5.7311,19.57687,0.08926,Medium,115.50000000000001
36.97591,7.46439,3.70731,0.147675,High,72.0
21.08846,5.51833,17.08795,0.146234,Medium,94.5
36.68575,5.68482,12.60526,0.054202,Medium,94.5
29.0501,7.06681,8.08544,0.149086,Low,94.5
16.43619,6.05374,11.46694,0.101074,Medium,94.5
41.17043,6.96606,8.42301,0.111614,Medium,94.5
28.75228,6.48918,3.55358,0.054175,High,72.0
44.26062,6.29632,6.69582,0.066713,Medium,94.5
22.46372,7.09351,13.79489,0.125118,Low,94.5
40.46997,5.43056,24.45656,0.069072,Medium,94.5
25.78862,5.41617,19.6742,0.132583,Medium,115.50000000000001
37.12343,7.0152,22.81719,0.139475,Medium,94.5
18.59159,5.29125,18.10581,0.10601,Medium,94.5
37.29965,7.31735,9.62047,0.067404,Medium,94.5
25.45479,6.26313,13.55288,0.062271,Medium,115.50000000000001
26.23717,5.1992,13.3152,0.119889,Medium,115.50000000000001
43.24164,6.85716,10.20412,0.060998,Medium,94.5
18.64125,6.38413,8.35898,0.124886,Medium,94.5
27.19885,5.68051,5.10527,0.106838,Medium,88.00000000000001
26.12072,4.76948,7.20729,0.063554,Medium,115.50000000000001
24.50263,7.35393,10.06225,0.083476,Low,115.50000000000001
26.73677,7.08796,20.65326,0.094396,Low,115.50000000000001
14.61884,5.97205,15.56288,0.081147,Medium,94.5
44.78486,5.96815,24.12956,0.12189,Medium,94.5
20.16364,6.44765,16.8618,0.130531,Medium,94.5
39.48003,7.47502,7.00032,0.062362,Medium,94.5
41.77532,5.05576,15.59745,0.122259,Medium,94.5
24.08983,7.39652,3.899,0.14874,High,88.00000000000001
42.8702,5.67574,14.88233,0.127518,Medium,94.5
18.4526,6.30812,16.08295,0.140551,Medium,94.5
28.90415,7.30864,4.9149,0.101026,Low,72.0
25.1124,4.55443,22.25186,0.120339,Medium,115.50000000000001
45.05589,6.4723,9.68793,0.089257,Medium,94.5
23.21721,6.89851,21.46528,0.074198,Low,94.5
23.90079,6.55617,20.9658,0.135449,Low,94.5
31.3658,6.93479,15.84781,0.052262,Medium,94.5
36.0596,6.76864,21.04285,0.053346,Medium,94.5
24.05987,7.4857,14.1062,0.112199,Low,115.50000000000001
25.97664,6.35144,16.6078,0.128805,Medium,115.50000000000001
34.16756,5.50941,6.81404,0.129774,Medium,94.5
25.44732,5.82201,14.04712,0.047207,Low,115.50000000000001
42.78847,6.1721,6.12277,0.087071,Medium,94.5
16.29532,5.04474,20.87605,0.077786,Medium,94.5
15.64554,4.64667,15.83648,0.054647,Medium,94.5
15.29835,6.88401,8.23762,0.073791,Low,94.5
38.44773,4.59011,3.97926,0.050121,High,72.0
41.61964,6.7377,4.69911,0.109123,Medium,72.0
28.27271,6.67948,13.46638,0.070843,Low,94.5
22.71301,4.91608,8.99002,0.085787,Medium,94.5
20.25232,6.9648,24.75407,0.119474,Low,94.5
28.09716,6.74497,20.17019,0.098256,Low,94.5
41.26988,6.62718,11.25199,0.146107,Medium,94.5
30.33516,5.5791,21.41752,0.108383,Medium,94.5
32.3787,7.46572,15.01773,0.046169,Low,94.5
24.7177,5.42497,23.22866,0.110696,Medium,115.50000000000001
41.18435,5.00552,6.02785,0.048616,Low,94.5
15.66738,5.1525,14.3364,0.140953,Medium,94.5
18.76657,7.27579,24.03301,0.097739,Low,94.5
28.35259,5.66467,12.04866,0.059447,Medium,94.5
33.22685,5.68337,6.31897,0.071281,Medium,94.5
41.1722,6.88925,19.70211,0.07199,Medium,94.5
24.87531,6.18215,23.93738,0.140131,Medium,115.50000000000001
43.76652,6.6132,4.94884,0.131436,Medium,72.0
28.86688,7.20504,20.03975,0.124697,Low,94.5
21.7349,4.6548,24.85415,0.148947,Medium,94.5
24.78483,6.94793,5.2442,0.1216,Low,88.00000000000001
20.80071,7.41704,3.94829,0.091909,High,72.0
21.24323,6.91128,7.84071,0.138456,Low,94.5
27.78556,7.34696,21.09254,0.109718,Low,115.50000000000001
26.57764,5.93549,24.70711,0.107233,Medium,115.50000000000001
40.71596,6.85866,6.92274,0.133981,Medium,94.5
30.51477,6.68331,13.66265,0.081049,Medium,94.5
22.74568,5.58027,21.52641,0.104336,Medium,94.5
35.35453,6.98323,9.0786,0.091313,Medium,94.5
28.49125,6.53806,5.01917,0.092541,Low,72.0
34.38026,5.4072,18.9677,0.079216,Medium,94.5
30.05427,6.97423,10.10907,0.068631,Medium,94.5
31.2132,5.62267,24.59967,0.125605,Medium,94.5
34.48371,5.59017,16.17572,0.121964,Medium,94.5
20.09025,4.86081,12.99918,0.081022,Medium,94.5
24.94189,6.62905,19.57124,0.130493,Low,115.50000000000001
39.04202,6.96169,9.32755,0.05076,Medium,94.5
30.14076,6.5296,18.26037,0.149898,Medium,94.5
16.62587,6.08184,23.24794,0.115077,Medium,94.5
14.9527,6.5324,11.83405,0.107453,Low,94.5
40.41566,6.97925,6.05696,0.051344,Medium,94.5
42.61138,5.08283,16.91438,0.102455,Medium,94.5
35.30049,7.30582,18.76419,0.070895,Medium,94.5
28.4782,5.58832,9.46791,0.131281,Medium,94.5
19.98707,7.46681,20.64497,0.060023,Low,94.5
20.80942,5.51443,18.98001,0.073302,Medium,94.5
33.40563,4.7236,20.81645,0.079104,Medium,94.5
16.07288,5.1229,22.73905,0.047815,Low,94.5
39.00108,5.14747,8.22987,0.104912,Medium,94.5
42.65504,5.64656,3.57566,0.054496,High,72.0
42.37248,6.79603,17.10458,0.049563,Low,94.5
19.03747,5.48323,23.03104,0.052645,Medium,94.5
41.15373,5.94502,10.27345,0.051694,Medium,94.5
41.52875,5.51383,8.9794,0.117756,Medium,94.5
40.57199,6.60251,8.85009,0.062713,Medium,94.5
24.53501,7.19643,3.68482,0.115735,High,88.00000000000001
19.64367,4.98445,10.62143,0.081635,Medium,94.5
20.31433,6.59938,7.35582,0.077157,Low,94.5
22.91424,6.23728,19.53309,0.062354,Medium,94.5
38.19361,6.48133,6.83475,0.136014,Medium,94.5
29.20949,6.59858,16.71716,0.052878,Low,94.5
24.88867,5.57069,25.0891,0.129931,Medium,115.50000000000001
26.84332,5.47659,21.02822,0.057782,Medium,115.50000000000001
43.69066,5.00457,6.82667,0.058812,Medium,94.5
16.00843,7.32874,22.35141,0.073972,Low,94.5
24.91575,7.05949,14.53393,0.090413,Low,115.50000000000001
44.96037,5.83183,10.30856,0.055189,Medium,94.5
34.08492,4.54237,18.78408,0.067592,Medium,94.5
27.33697,5.39215,7.06577,0.137193,Medium,115.50000000000001
15.90196,7.28806,23.94583,0.105855,Low,94.5
27.3346,4.88143,10.46899,0.133353,Medium,115.50000000000001
23.12858,5.4453,8.16771,0.093605,Medium,94.5
18.12382,7.20564,11.97933,0.13875,Low,94.5
25.20228,6.93527,13.57379,0.090999,Low,115.50000000000001
39.00877,5.17315,19.32895,0.057412,Medium,94.5
29.41678,7.02047,15.10871,0.090394,Low,94.5
39.70558,5.58375,18.68606,0.097669,Medium,94.5
20.51122,7.07034,3.65035,0.113907,High,72.0
32.42312,7.03888,15.31464,0.048736,Low,94.5
24.96278,4.63289,10.23154,0.126649,Medium,115.50000000000001
20.06217,5.40295,22.09263,0.084241,Medium,94.5
41.43902,5.13641,17.24441,0.139747,Medium,94.5
30.21608,6.5911,18.30231,0.060424,Medium,94.5
22.44322,4.9866,21.99019,0.145812,Medium,94.5
24.418,5.01915,8.13407,0.065343,Medium,115.50000000000001
15.30383,7.26072,10.28395,0.087246,Low,94.5
22.82581,6.90284,3.55581,0.110445,High,72.0
17.6611,6.4331,24.2303,0.09202,Medium,94.5
21.24537,5.14089,22.14247,0.074402,Medium,94.5
40.43393,7.25029,24.81327,0.068372,Medium,94.5
19.0365,5.77923,5.92123,0.055131,Medium,94.5
44.53672,4.87019,9.75251,0.050558,Medium,94.5
31.33297,6.02948,7.234,0.051669,Medium,94.5
40.6835,6.57737,22.59161,0.093427,Medium,94.5
44.50541,5.87022,13.29667,0.117746,Medium,94.5
32.79536,5.24268,14.46626,0.079145,Medium,94.5
27.6257,7.00535,18.62184,0.141041,Low,115.50000000000001
34.387,5.64318,13.12561,0.093257,Medium,94.5
35.60914,6.28119,10.45319,0.082039,Medium,94.5
15.41376,4.7561,14.8891,0.078157,Medium,94.5
40.51608,5.99902,13.20113,0.047155,Low,94.5
34.38174,5.75714,12.50123,0.05993,Medium,94.5
19.4785,7.42699,21.05571,0.04675,Low,94.5
26.99926,5.17613,7.07585,0.135963,Medium,115.50000000000001
19.92065,4.973,17.02935,0.130391,Medium,94.5
20.30191,6.82025,12.96369,0.090775,Low,94.5
41.23833,5.75808,22.91166,0.093626,Medium,94.5
21.28495,5.14404,8.51667,0.071297,Medium,94.5
35.19352,5.21339,23.18671,0.072491,Medium,94.5
